,anaphora,epiphora,symploce,anadiplosis,diacope,epizeuxis,epanalepsis,chiasmus,polysyndeton,repeating exclamatory sentences,repeating interrogative sentences,assonance,alliteration,aposiopesis,one_word,NOUN,ADJS,VERB,ADVB
1906-Горький-Варвары-fragment.prd,0.01914992993928071,0.005137786081270434,0.0,0.0014012143858010276,0.0658570761326483,0.007473143390938812,0.0023353573096683788,0.0004670714619336759,0.005137786081270434,0.010275572162540868,0.029425502101821575,4.289584306398878,5.809901914992994,0.03456328818309201,0.04984115778326862,0.22014354629956465,0.07523238028003294,0.17649135192375573,0.07339687022002589
1906-Горький-Мать-fragment.prd,0.005040322580645161,0.005040322580645161,0.0,0.0010080645161290322,0.1905241935483871,0.005040322580645161,0.0010080645161290322,0.0,0.05645161290322581,0.009072580645161293,0.028225806451612906,6.194556451612903,10.95866935483871,0.0,0.030808729139922983,0.2199572100984168,0.0928540864356012,0.21355584082156606,0.07135643988018828
1911-Толстой Алексей-Чудаки-fragment.prd,0.01875901875901876,0.004329004329004329,0.0,0.010101010101010102,0.30447330447330445,0.030303030303030307,0.005772005772005772,0.0,0.16017316017316016,0.002886002886002886,0.004329004329004329,7.414141414141414,13.779220779220779,0.0,0.03463556091362289,0.2583493532305888,0.07950213417614284,0.2087256850542505,0.055667785344237726
1911-Толстой-Отец Сергий-fragment.prd,0.0468557336621455,0.02712700369913687,0.003699136868064119,0.008631319358816275,0.5067817509247842,0.032059186189889025,0.003699136868064119,0.0012330456226880395,0.2342786683107275,0.009864364981504316,0.011097410604192354,6.263871763255239,11.166461159062884,0.0,0.034221515211771726,0.19763372439848875,0.07305627361304434,0.2013919268244184,0.06102604891628555
1913-Горький-Детство-fragment.prd,0.010954616588419406,0.009389671361502348,0.0,0.001564945226917058,0.269170579029734,0.012519561815336464,0.001564945226917058,0.0,0.16275430359937398,0.007824726134585291,0.07511737089201878,8.43035993740219,15.522691705790296,0.0,0.037007358953393285,0.2309566639411284,0.09802125919869174,0.20932134096484056,0.0673426001635323
1916-Горький-В людях-fragment.prd,0.01773049645390071,0.005319148936170214,0.0,0.007092198581560284,0.3120567375886525,0.015957446808510637,0.0035460992907801405,0.0,0.12056737588652484,0.01773049645390071,0.03546099290780142,9.134751773049643,16.68262411347518,0.0035460992907801405,0.03734635734635735,0.2325437525437525,0.08592592592592592,0.20011396011396013,0.06394790394790395
1922-Толстой Алексей-Хождение по мукам-Книга 1-Сёстры-fragment.prd,0.03159340659340658,0.01098901098901099,0.0,0.0,0.3434065934065934,0.038461538461538464,0.0,0.0,0.1978021978021978,0.009615384615384616,0.0027472527472527475,7.53434065934066,14.326923076923075,0.0,0.031932257074061506,0.2500121200368449,0.1033273541151565,0.19194906352515312,0.06066482442106624
1923-Булгаков-Дьяволиада-fragment.prd,0.016034985422740525,0.01749271137026239,0.0,0.010204081632653059,0.16326530612244894,0.02915451895043732,0.005830903790087464,0.00728862973760933,0.05247813411078717,0.010204081632653059,0.008746355685131196,6.236151603498543,11.0932944606414,0.0,0.0379823915966813,0.2410372212214244,0.09994164362012534,0.19935046811965595,0.05944739045492604
1923-Булгаков-Записки на манжетах-fragment.prd,0.030342156229825695,0.0316333118140736,0.0012911555842479018,0.012265978050355071,0.2905100064557779,0.03744351194318917,0.007101355713363461,0.005810200129115557,0.02840542285345384,0.010974822466107164,0.036797934151065206,4.87282117495158,8.311168495803745,0.017430600387346677,0.050937227550130776,0.2431996512641674,0.09341761115954664,0.15411944202266786,0.059263295553618124
1923-Горький-Мои университеты-fragment.prd,0.008431703204047217,0.010118043844856659,0.0,0.0,0.3440134907251265,0.008431703204047217,0.0033726812816188877,0.0,0.17537942664418213,0.018549747048903883,0.02192242833052277,8.596964586846543,16.50927487352445,0.0016863406408094436,0.031976928440134375,0.2483044938835013,0.10681688533941816,0.1839069531596628,0.06536413766875833
1923-Толстой Алексей-Аэлита-fragment.prd,0.01153846153846154,0.009615384615384616,0.0,0.0,0.11442307692307692,0.021153846153846155,0.0019230769230769234,0.0,0.02884615384615385,0.004807692307692308,0.0,6.775,11.99903846153846,0.0,0.03485878923917049,0.29469998994941204,0.11486146939595965,0.20034171999061945,0.0567355690307883
1924-Булгаков-Багровый остров-fragment.prd,0.014760147601476013,0.014760147601476013,0.0,0.0,0.1955719557195572,0.003690036900369004,0.003690036900369004,0.0,0.025830258302583026,0.011070110701107009,0.029520295202952032,5.874538745387454,10.036900369003687,0.0,0.048714222531117714,0.2754786124976306,0.09926075693435267,0.16623491501863905,0.05819169773172427
1924-Булгаков-Роковые яйца-fragment.prd,0.02516556291390729,0.011920529801324504,0.0,0.011920529801324504,0.2635761589403974,0.02119205298013245,0.005298013245033114,0.001324503311258278,0.09006622516556291,0.01324503311258278,0.009271523178807948,7.270198675496688,13.219867549668875,0.0,0.03542011233563135,0.2693435079502841,0.10752124715476444,0.17086151276466832,0.056937462131756926
1924-Толстой Алексей-Похождения Невзорова или Ибикус-fragment.prd,0.019748653500897655,0.00807899461400359,0.0,0.0008976660682226213,0.08976660682226212,0.02154398563734291,0.0017953321364452427,0.0,0.07899461400359066,0.00807899461400359,0.005385996409335727,6.385996409335728,11.552962298025134,0.0,0.04132652195312368,0.2724834948490352,0.0959080803109248,0.19515962050881688,0.05653332428166528
1925-Булгаков-Белая гвардия-fragment.prd,0.030662710187932738,0.008902077151335312,0.0,0.002967359050445104,0.2977250247279921,0.06824925816023739,0.009891196834817012,0.004945598417408506,0.1582591493570722,0.012858555885262116,0.009891196834817012,6.472799208704253,11.893175074183974,0.0,0.03973017211447845,0.27296926409073624,0.12145561562753172,0.16573251988161966,0.06018219995701271
1925-Булгаков-Собачье сердце-fragment.prd,0.015499070055796654,0.013019218846869187,0.0006199628022318662,0.0024798512089274642,0.07873527588344699,0.02355858648481092,0.008679479231246125,0.0012399256044637321,0.016119032858028518,0.02541847489150651,0.05269683818970862,4.651580905145692,7.984500929944201,0.011159330440173587,0.03933903256447479,0.26250515260677104,0.10081187160600033,0.1830922809470044,0.06622219832607489
1925-Горький-Дело Артамоновых-fragment.prd,0.009328358208955223,0.009328358208955223,0.0,0.0,0.35634328358208955,0.013059701492537313,0.00373134328358209,0.0,0.08955223880597014,0.009328358208955223,0.01492537313432836,9.582089552238806,17.300373134328357,0.0,0.034566047589515946,0.2353689982700656,0.09410190292783237,0.20476874367594736,0.0636974899631165
1926-Набоков-Машенька-fragment.prd,0.015942028985507246,0.008695652173913044,0.0014492753623188404,0.004347826086956522,0.3594202898550725,0.013043478260869565,0.0028985507246376808,0.0,0.2579710144927536,0.0028985507246376808,0.0,7.560869565217391,14.821739130434782,0.0,0.035083516974865066,0.2364185110663984,0.1123726485899524,0.18774552074350867,0.07880617035546612
1927-Горький-Жизнь Клима Самгина ч1-fragment.prd,0.010380622837370242,0.008650519031141871,0.0,0.008650519031141871,0.38235294117647056,0.02768166089965398,0.0034602076124567475,0.0,0.11418685121107268,0.006920415224913495,0.008650519031141871,8.283737024221454,16.577854671280278,0.0,0.027892104096751733,0.2379693535110492,0.1005825365668334,0.20000949787880706,0.07699613752928512
1927-Горький-Жизнь Клима Самгина ч2-fragment.prd,0.015625,0.003472222222222222,0.0,0.003472222222222222,0.2795138888888889,0.006944444444444444,0.003472222222222222,0.0,0.1284722222222222,0.006944444444444444,0.010416666666666666,8.177083333333334,16.194444444444443,0.0,0.03324401008827238,0.2592055485498109,0.10078814627994956,0.1957755359394704,0.0633984867591425
1927-Горький-Жизнь Клима Самгина ч3-fragment.prd,0.01770956316410862,0.007083825265643448,0.0,0.001180637544273908,0.18417945690672965,0.011806375442739079,0.001180637544273908,0.0,0.06139315230224321,0.018890200708382533,0.036599763872491135,7.4155844155844175,13.501770956316411,0.003541912632821724,0.031908234219297206,0.2341008679175056,0.07806182008899115,0.21477997529903395,0.07557480501463447
1927-Горький-Жизнь Клима Самгина ч4-fragment.prd,0.005031446540880503,0.007547169811320755,0.0,0.0037735849056603774,0.19245283018867929,0.016352201257861642,0.005031446540880503,0.0,0.050314465408805034,0.016352201257861642,0.0025157232704402514,7.480503144654088,13.879245283018868,0.00880503144654088,0.03291983944764705,0.24756776399464825,0.10148494408747792,0.19917080986438945,0.07386729654283873
