,anaphora,epiphora,symploce,anadiplosis,diacope,epizeuxis,epanalepsis,chiasmus,polysyndeton,repeating exclamatory sentences,repeating interrogative sentences,assonance,alliteration,aposiopesis,one_word,NOUN,ADJS,VERB,ADVB
1874-Henry James-Madame de Mauves-fragment.prd,0.007014028056112225,0.00501002004008016,0.0,0.00501002004008016,0.3807615230460922,0.016032064128256508,0.001002004008016032,0.0,0.11122244488977956,0.008016032064128256,0.001002004008016032,8.824649298597192,14.715430861723448,0.0,0.02309946782528216,0.16800781551276447,0.08166439571175155,0.15958814304445074,0.1331722240789778
1875-Charles Kingsley-Lectures Delivered in America in 1874-fragment.prd,0.045248868778280535,0.007541478129713423,0.0,0.006033182503770739,3.3650075414781297,0.013574660633484163,0.0,0.0,1.0241327300150829,0.0392156862745098,0.004524886877828055,12.612368024132733,19.116138763197586,0.0,0.02532904712804028,0.1828956147267544,0.0892218111239158,0.11254928125189544,0.15055498271365314
1878-Anthony Trollope-Is He Popenjoy--fragment.prd,0.09203980099502487,0.017412935323383085,0.0024875621890547268,0.0049751243781094535,0.5630182421227198,0.006633499170812604,0.0008291873963515755,0.0,0.11359867330016585,0.005804311774461028,0.003316749585406302,8.131840796019901,13.917081260364842,0.0,0.019475686404234204,0.1358060425625758,0.06056345793362002,0.16306924688499286,0.13644007057007387
1878-Henry James-An International Episode-fragment.prd,0.09869646182495344,0.03165735567970205,0.002793296089385475,0.000931098696461825,0.4171322160148976,0.0111731843575419,0.00186219739292365,0.0,0.11638733705772812,0.000931098696461825,0.0,7.747672253258848,13.36778398510242,0.0,0.023978116229038737,0.13869694681502806,0.08280499793414922,0.1651968257134309,0.129222527746513
1879-George Eliot-Impressions of Theophrastus Such-fragment.prd,0.023529411764705882,0.01008403361344538,0.0,0.0,1.2268907563025209,0.005042016806722689,0.0,0.0,0.4789915966386555,0.013445378151260505,0.0,12.667226890756302,19.01344537815126,0.0,0.02244477172312224,0.19842120765832105,0.10343446244477172,0.1315699558173785,0.1435522827687776
1880-Wilkie Collins-Jezebel's Daughter-fragment.prd,0.04334600760456274,0.014448669201520912,0.0,0.0007604562737642585,0.3034220532319392,0.002281368821292776,0.0,0.0007604562737642585,0.05171102661596958,0.012167300380228136,0.003041825095057034,7.232699619771862,12.734600760456276,0.0,0.025284468112445214,0.17672001484802194,0.06760133061119597,0.15454792056308267,0.12964892994303498
1881-Anthony Trollope-Ayala's Angel-fragment.prd,0.07871720116618076,0.018950437317784258,0.0,0.01457725947521866,0.5502915451895044,0.013119533527696792,0.0,0.0007288629737609329,0.12317784256559765,0.010204081632653059,0.011661807580174929,7.2062682215743425,12.572886297376096,0.0,0.01811751904243743,0.13127040261153428,0.06160228509249184,0.17781556039173013,0.13543253536452665
1881-Hardy-A Laodicean-fragment.prd,0.07170795306388526,0.005215123859191657,0.0,0.0,0.516297262059974,0.005215123859191657,0.0,0.0,0.1877444589308996,0.0026075619295958287,0.0,10.354628422425034,16.659713168187746,0.0,0.025928063089055587,0.17852151054690005,0.07725844713726998,0.1538116304417516,0.1474257870103225
1882-Anthony Trollope-Kept in the Dark-fragment.prd,0.07702888583218707,0.01994497936726272,0.000687757909215956,0.001375515818431912,0.3603851444291609,0.01169188445667125,0.002751031636863824,0.0,0.07221458046767537,0.0233837689133425,0.004814305364511692,6.651994497936728,12.127922971114169,0.0,0.017445456590193434,0.12803643724696356,0.05822649572649573,0.19074730094466927,0.12734761583445794
1882-George Alfred Henty-Winning His Spurs-fragment.prd,0.048742138364779884,0.014150943396226415,0.0,0.0015723270440251573,1.572327044025157,0.007861635220125786,0.0,0.0,0.5974842767295597,0.006289308176100629,0.0,11.753144654088054,18.75314465408805,0.0,0.019134795928451426,0.18420792568435607,0.059059689692657374,0.15405425437296175,0.1440483249332938
